Vnum	Name	Type	SubType	Size	AntiFlags	Flags	WearFlags	ImmuneFlags	Gold	ShopBuyPrice	RefinedVnum	RefineSet	AlterToMagicItemPercent	LimitType0	LimitValue0	LimitType1	LimitValue1	ApplyType0	ApplyValue0	ApplyType1	ApplyValue1	ApplyType2	ApplyValue2	ApplyType3	ApplyValue3	Value0	Value1	Value2	Value3	Value4	Value5	Specular	GainSocketPercent	AddonType
73256	73256	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	LEVEL	35	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	32	0	0	0	0	0
73257	73257	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	LEVEL	35	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	33	0	0	0	0	0
73258	73258	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	LEVEL	35	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	34	0	0	0	0	0
73259	73259	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	LEVEL	25	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	41	0	0	0	0	0
73260	73260	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	LEVEL	25	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	42	0	0	0	0	0
73261	73261	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	LEVEL	25	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	43	0	0	0	0	0
73262	73262	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	LEVEL	25	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	44	0	0	0	0	0
73501	73501	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	LEVEL	15	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	21	0	0	0	0	0
73502	73502	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	LEVEL	15	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	22	0	0	0	0	0
73503	73503	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	LEVEL	15	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	23	0	0	0	0	0
73504	73504	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	LEVEL	15	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	24	0	0	0	0	0
73505	73505	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	LEVEL	35	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	31	0	0	0	0	0
73506	73506	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	LEVEL	35	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	32	0	0	0	0	0
73507	73507	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	LEVEL	35	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	33	0	0	0	0	0
73508	73508	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	LEVEL	35	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	34	0	0	0	0	0
73509	73509	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	LEVEL	25	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	41	0	0	0	0	0
73510	73510	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	LEVEL	25	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	42	0	0	0	0	0
73511	73511	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	LEVEL	25	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	43	0	0	0	0	0
73512	73512	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	LEVEL	25	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	44	0	0	0	0	0
73751	73751	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	LEVEL	15	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	21	0	0	0	0	0
73752	73752	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	LEVEL	15	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	22	0	0	0	0	0
73753	73753	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	LEVEL	15	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	23	0	0	0	0	0
73754	73754	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	LEVEL	15	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	24	0	0	0	0	0
73755	73755	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	LEVEL	25	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	31	0	0	0	0	0
73756	73756	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	LEVEL	25	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	32	0	0	0	0	0
73757	73757	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	LEVEL	25	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	33	0	0	0	0	0
73758	73758	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	LEVEL	25	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	34	0	0	0	0	0
73759	73759	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	LEVEL	35	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	41	0	0	0	0	0
73760	73760	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	LEVEL	35	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	42	0	0	0	0	0
73761	73761	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	LEVEL	35	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	43	0	0	0	0	0
73762	73762	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	LEVEL	35	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	44	0	0	0	0	0
74001	74001	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_WARRIOR	10	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	21	0	0	0	0	0
74002	74002	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_ASSASSIN	10	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	22	0	0	0	0	0
74003	74003	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SURA	10	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	23	0	0	0	0	0
74004	74004	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SHAMAN	10	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	24	0	0	0	0	0
74005	74005	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_WARRIOR	10	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	31	0	0	0	0	0
74006	74006	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_ASSASSIN	10	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	32	0	0	0	0	0
74007	74007	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SURA	10	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	33	0	0	0	0	0
74008	74008	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SHAMAN	10	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	34	0	0	0	0	0
74009	74009	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_WARRIOR	10	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	41	0	0	0	0	0
74010	74010	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_ASSASSIN	10	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	42	0	0	0	0	0
74011	74011	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SURA	10	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	43	0	0	0	0	0
74012	74012	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SHAMAN	10	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	44	0	0	0	0	0
74013	74013	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_MAX_HP_PCT	1	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	61	0	0	0	0	0
74014	74014	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_MAX_SP_PCT	1	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	61	0	0	0	0	0
74015	74015	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_MAX_HP_PCT	1	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	51	0	0	0	0	0
74016	74016	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_MAX_SP_PCT	1	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	51	0	0	0	0	0
74017	74017	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	10	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	71	0	0	0	0	0
74018	74018	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	10	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	81	0	0	0	0	0
74019	74019	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	10	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	91	0	0	0	0	0
74020	74020	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	101	0	0	0	0	0
74251	74251	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_WARRIOR	10	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	21	0	0	0	0	0
74252	74252	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_ASSASSIN	10	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	22	0	0	0	0	0
74253	74253	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SURA	10	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	23	0	0	0	0	0
74254	74254	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SHAMAN	10	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	24	0	0	0	0	0
74255	74255	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_WARRIOR	10	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	31	0	0	0	0	0
74256	74256	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_ASSASSIN	10	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	32	0	0	0	0	0
74257	74257	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SURA	10	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	33	0	0	0	0	0
74258	74258	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SHAMAN	10	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	34	0	0	0	0	0
74259	74259	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_WARRIOR	10	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	41	0	0	0	0	0
74260	74260	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_ASSASSIN	10	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	42	0	0	0	0	0
74261	74261	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SURA	10	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	43	0	0	0	0	0
74262	74262	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SHAMAN	10	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	44	0	0	0	0	0
74263	74263	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_MAX_HP_PCT	1	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	61	0	0	0	0	0
74264	74264	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_MAX_SP_PCT	1	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	61	0	0	0	0	0
74265	74265	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_MAX_HP_PCT	1	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	51	0	0	0	0	0
74266	74266	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_MAX_SP_PCT	1	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	51	0	0	0	0	0
74267	74267	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	10	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	71	0	0	0	0	0
74268	74268	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	10	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	81	0	0	0	0	0
74269	74269	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	15	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	10	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	91	0	0	0	0	0
